ind,CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK
3835,17655.0,10,8,956,2571.7400000000002,321.46750000000003,66,3.869565217391304,0,11,1
3836,17656.0,73,5,1399,1674.69,334.938,67,0.6790123456790124,1,13,1
3837,17658.0,10,3,522,485.88,161.96,17,9.136363636363637,0,12,1
3838,17659.0,3,14,1486,2954.75,211.05357142857142,127,2.30625,1,13,1
3839,17660.0,141,1,121,178.75,178.75,37,0.0,3,13,1
3840,17663.0,25,9,793,1788.27,198.69666666666666,63,2.943820224719101,4,13,1
3841,17664.0,18,2,604,604.64,302.32,41,4.619047619047619,2,14,1
3842,17666.0,3,2,596,728.16,364.08,14,3.6470588235294117,2,11,1
3843,17667.0,66,5,1033,2055.51,411.10200000000003,85,2.017391304347826,0,9,1
3844,17668.0,1,2,93,347.75,173.875,14,2.642857142857143,1,14,1
3845,17669.0,42,7,1916,3406.7200000000003,486.67428571428576,45,3.08955223880597,3,13,1
3846,17670.0,227,1,110,205.7,205.7,11,0.0,1,9,1
3847,17671.0,15,6,659,1284.08,214.01333333333332,40,5.833333333333333,3,12,1
3848,17672.0,43,4,1672,3106.62,776.655,105,2.3333333333333335,3,14,1
3849,17673.0,1,7,1460,1588.07,226.86714285714285,118,1.463302752293578,4,14,1
3850,17674.0,74,2,672,551.04,275.52,19,11.307692307692308,0,13,1
3851,17675.0,1,41,8277,20083.1,489.83170731707315,239,0.5090403337969402,2,13,1
3852,17676.0,4,6,922,1371.18,228.53,49,4.7631578947368425,0,14,1
3853,17677.0,1,43,9722,16201.37,376.77604651162795,179,1.1504702194357366,2,12,1
3854,17678.0,263,1,207,298.11,298.11,16,0.0,0,11,1
3855,17679.0,52,2,729,1992.1100000000001,996.0550000000001,29,1.1379310344827587,3,10,1
3856,17680.0,23,1,96,184.4,184.4,11,0.0,2,12,1
3857,17682.0,10,7,1365,2459.33,351.3328571428571,48,3.0338983050847457,1,15,1
3858,17684.0,43,1,145,239.41,239.41,15,0.0,3,11,1
3859,17685.0,16,7,1907,3155.83,450.8328571428571,88,2.8253968253968256,0,12,1
3860,17686.0,7,7,2478,5739.46,819.9228571428572,205,1.0350877192982457,3,11,1
3861,17690.0,30,16,1763,4717.3,294.83125,186,1.3557312252964426,2,12,1
3862,17691.0,358,2,134,290.40000000000003,145.20000000000002,18,0.5555555555555556,3,17,1
3863,17692.0,127,5,618,718.0799999999999,143.61599999999999,33,5.155555555555556,2,13,1
3864,17693.0,136,3,229,187.02,62.34,16,0.058823529411764705,0,15,1
3865,17694.0,141,1,184,283.12,283.12,15,0.0,3,12,1
3866,17695.0,131,2,779,765.34,382.67,30,1.1764705882352942,1,12,1
3867,17696.0,38,14,1730,2201.05,157.21785714285716,79,2.608,1,13,1
3868,17697.0,236,1,93,338.95,338.95,19,0.0,6,15,1
3869,17698.0,260,1,93,154.95,154.95,8,0.0,3,11,1
3870,17700.0,16,6,1261,2508.89,418.1483333333333,118,2.406896551724138,1,11,1
3871,17701.0,252,1,109,417.95,417.95,24,0.0,4,12,1
3872,17702.0,30,6,1320,1719.72,286.62,62,4.2405063291139244,1,16,1
3873,17703.0,35,3,590,798.74,266.24666666666667,47,1.9074074074074074,0,15,1
3874,17704.0,168,2,343,885.19,442.595,27,2.3666666666666667,3,9,1
3875,17705.0,3,10,957,1781.12,178.112,63,2.7850467289719627,2,15,1
3876,17706.0,4,22,3833,10097.37,458.97136363636366,270,0.9187817258883249,3,12,1
3877,17707.0,185,2,144,152.4,76.2,3,37.75,4,13,1
3878,17708.0,187,2,90,263.33,131.665,28,4.151515151515151,2,10,1
3879,17709.0,169,1,17,137.45,137.45,7,0.0,3,11,1
3880,17711.0,10,2,246,385.1,192.55,22,12.681818181818182,2,11,1
3881,17712.0,44,1,215,522.91,522.91,29,0.0,2,12,1
3882,17714.0,320,1,92,153.0,153.0,10,0.0,6,10,1
3883,17716.0,22,12,3004,5505.79,458.81583333333333,172,0.9683794466403162,0,15,1
3884,17718.0,232,1,83,139.35,139.35,6,0.0,3,13,1
3885,17719.0,37,18,2455,5367.8,298.2111111111111,111,0.7870036101083032,2,12,1
3886,17720.0,26,4,576,1195.94,298.985,39,6.959183673469388,3,16,1
3887,17722.0,96,6,1572,2380.64,396.7733333333333,112,2.26890756302521,2,12,1
3888,17723.0,127,6,792,3276.4000000000005,546.0666666666667,4,9.666666666666666,0,14,1
3889,17724.0,57,4,289,995.6500000000001,248.91250000000002,38,1.8409090909090908,3,15,1
3890,17725.0,16,14,2141,3371.13,240.79500000000002,115,1.2741116751269035,2,12,1
3891,17727.0,9,2,639,1042.55,521.275,66,0.09090909090909091,3,17,1
3892,17728.0,3,4,1465,2860.71,715.1775,153,0.49700598802395207,2,8,1
3893,17730.0,3,15,3567,5288.83,352.58866666666665,127,1.4748858447488584,1,9,1
3894,17731.0,79,5,392,878.2,175.64000000000001,54,1.2682926829268293,2,15,1
3895,17732.0,372,1,93,303.97,303.97,18,0.0,3,9,1
3896,17733.0,38,2,463,692.19,346.095,33,6.5588235294117645,1,8,1
3897,17734.0,53,3,422,700.63,233.54333333333332,40,4.285714285714286,1,9,1
3898,17735.0,2,19,8439,13110.02,690.001052631579,319,0.5297532656023222,3,10,1
3899,17736.0,9,4,237,337.49,84.3725,24,4.16,3,14,1
3900,17737.0,9,2,108,168.24,84.12,8,5.444444444444445,2,14,1
3901,17738.0,19,5,1027,1863.35,372.66999999999996,89,2.683673469387755,2,16,1
3902,17739.0,11,8,856,2786.05,348.25625,29,7.425531914893617,1,9,1
3903,17742.0,113,2,89,355.11,177.555,13,15.642857142857142,1,10,1
3904,17744.0,3,6,3412,2322.4,387.06666666666666,110,2.6296296296296298,1,12,1
3905,17746.0,234,2,26,98.8,49.4,6,0.8571428571428571,2,14,1
3906,17747.0,100,2,11,64.65,32.325,1,12.0,2,8,1
3907,17749.0,178,2,320,674.52,337.26,33,2.2941176470588234,0,13,1
3908,17750.0,5,9,3696,1694.16,188.24,100,0.8784530386740331,4,15,1
3909,17754.0,0,6,1767,1632.31,272.0516666666667,82,2.9213483146067416,2,13,1
3910,17757.0,1,31,3313,5569.64,179.66580645161292,274,0.5020297699594046,0,16,1
3911,17758.0,19,8,2054,3408.2000000000003,426.02500000000003,310,0.5732009925558312,6,15,1
3912,17759.0,17,3,696,818.71,272.90333333333336,81,1.7272727272727273,1,16,1
3913,17760.0,21,2,239,287.59,143.795,25,14.666666666666666,4,10,1
3914,17761.0,32,1,398,712.78,712.78,19,0.0,0,10,1
3915,17764.0,50,2,351,772.55,386.275,71,2.3,3,11,1
3916,17765.0,158,3,143,367.63,122.54333333333334,51,1.7818181818181817,0,12,1
3917,17767.0,15,1,128,271.2,271.2,21,0.0,3,14,1
3918,17768.0,8,3,1122,2081.9,693.9666666666667,77,1.6288659793814433,6,14,1
3919,17769.0,12,12,1845,3920.08,326.67333333333335,200,1.0065359477124183,6,11,1
3920,17770.0,198,5,365,1143.27,228.654,33,2.27027027027027,2,13,1
3921,17771.0,56,2,283,245.33,122.665,50,5.134615384615385,4,11,1
3922,17772.0,10,2,55,173.45,86.725,50,0.0,1,10,1
3923,17774.0,96,5,507,1203.78,240.756,124,1.3660130718954249,6,12,1
3924,17775.0,254,1,72,56.4,56.4,3,0.0,2,10,1
3925,17777.0,24,3,501,647.56,215.85333333333332,141,0.4021164021164021,2,14,1
3926,17779.0,21,5,393,633.92,126.78399999999999,73,1.4878048780487805,1,12,1
3927,17781.0,159,2,34,188.02,94.01,12,8.545454545454545,6,16,1
3928,17783.0,72,2,354,283.47,141.735,67,2.6515151515151514,2,16,1
3929,17785.0,53,1,67,131.94,131.94,13,0.0,0,13,1
3930,17786.0,85,2,195,266.85,133.425,57,3.462686567164179,3,12,1
3931,17787.0,152,4,896,1817.54,454.385,94,1.7244094488188977,3,11,1
3932,17788.0,73,2,210,1112.95,556.475,2,18.666666666666668,1,10,1
3933,17789.0,281,1,74,225.9,225.9,14,0.0,3,13,1
3934,17790.0,26,14,835,1964.3,140.30714285714285,121,1.797872340425532,6,14,1
3935,17791.0,29,1,46,106.1,106.1,10,0.0,3,12,1
3936,17793.0,25,1,226,300.34,300.34,49,0.0,0,14,1
3937,17795.0,179,2,305,342.83,171.415,43,1.9318181818181819,0,12,1
3938,17796.0,40,4,176,690.0,172.5,63,4.1125,6,12,1
3939,17797.0,22,3,498,780.43,260.1433333333333,102,1.4545454545454546,3,13,1
3940,17799.0,22,11,1750,3009.32,273.57454545454544,280,0.837037037037037,3,15,1
3941,17800.0,37,9,731,1186.21,131.8011111111111,50,2.9405940594059405,4,13,1
3942,17802.0,82,4,743,1251.84,312.96,105,1.9863013698630136,6,14,1
3943,17805.0,73,1,478,512.31,512.31,10,0.0,1,11,1
3944,17806.0,11,1,727,546.04,546.04,43,0.0,0,14,1
3945,17809.0,16,14,2016,5344.85,381.77500000000003,46,5.758064516129032,4,15,1
3946,17811.0,4,51,4096,7595.1,148.92352941176472,358,0.3884297520661157,0,12,1
3947,17812.0,12,4,329,699.81,174.9525,113,2.696969696969697,6,11,1
3948,17813.0,14,7,739,1641.79,234.54142857142855,297,0.16101694915254236,3,16,1
3949,17816.0,36,4,30,36.56,9.14,16,20.5625,3,14,1
3950,17817.0,4,3,67,387.68,129.22666666666666,32,8.53125,0,14,1
3951,17819.0,71,8,1027,3661.0699999999997,457.63374999999996,36,6.25,4,10,1
3952,17820.0,191,2,-5,-24.05,-12.025,5,42.0,2,17,1
3953,17824.0,51,1,408,298.4,298.4,13,0.0,2,14,1
3954,17827.0,5,5,1240,1987.33,397.466,190,1.6775700934579438,4,11,1
3955,17828.0,8,8,631,1074.97,134.37125,53,2.2857142857142856,2,8,0
3956,17829.0,298,1,496,889.24,889.24,30,0.0,0,12,0
3957,17830.0,1,3,92,398.7,132.9,18,13.045454545454545,3,10,1
3958,17831.0,33,1,12,35.400000000000006,35.400000000000006,2,0.0,6,15,1
3959,17832.0,49,1,208,155.37,155.37,61,0.0,4,11,1
3960,17835.0,2,3,344,342.24,114.08,45,0.3620689655172414,2,11,1
3961,17836.0,47,1,87,109.83,109.83,22,0.0,6,16,1
3962,17837.0,42,10,505,1502.48,150.248,109,0.7423312883435583,4,16,1
3963,17838.0,26,6,1397,2267.4,377.90000000000003,96,2.6412213740458017,6,15,1
3964,17839.0,42,1,257,318.15,318.15,50,0.0,4,17,1
3965,17841.0,1,169,22613,39861.49,235.8668047337278,1330,0.04769842287472753,2,12,1
3966,17843.0,303,1,88,197.73,197.73,35,0.0,2,15,1
3967,17844.0,106,1,52,51.559999999999995,51.559999999999995,5,0.0,3,11,0
3968,17848.0,81,9,398,901.1999999999999,100.13333333333333,41,5.54,3,17,1
3969,17849.0,218,4,114,605.8000000000001,151.45000000000002,14,4.6,0,11,1
3970,17850.0,302,35,1696,5303.4800000000005,151.52800000000002,24,0.2305194805194805,3,9,1
3971,17852.0,11,2,53,114.34,57.17,21,0.0,0,12,1
3972,17854.0,185,2,84,311.26,155.63,15,3.0,1,16,1
3973,17855.0,372,1,197,208.97,208.97,17,0.0,3,9,1
3974,17856.0,1,6,825,1378.79,229.79833333333332,11,18.666666666666668,3,11,1
3975,17857.0,3,24,14652,25185.84,1049.41,18,7.387755102040816,1,13,1
3976,17858.0,5,12,2694,5140.66,428.3883333333333,101,1.8571428571428572,6,14,1
3977,17859.0,304,1,102,141.92000000000002,141.92000000000002,23,0.0,1,10,1
3978,17860.0,368,1,93,226.45000000000002,226.45000000000002,49,0.0,0,12,1
3979,17861.0,3,9,1965,2056.28,228.4755555555556,172,1.4429223744292237,2,13,1
3980,17862.0,323,1,100,330.9,330.9,11,0.0,3,12,1
3981,17863.0,59,6,2638,3160.0,526.6666666666666,110,2.108843537414966,1,13,1
3982,17864.0,12,3,706,554.85,184.95000000000002,70,2.955056179775281,6,13,1
3983,17865.0,30,27,5697,10156.44,376.1644444444445,190,0.8630490956072352,2,12,1
3984,17866.0,142,2,173,325.7,162.85,9,0.0,2,11,1
3985,17867.0,30,8,219,583.52,72.94,62,3.739130434782609,2,14,1
3986,17869.0,107,5,111,428.18,85.636,37,6.6923076923076925,0,17,1
3987,17870.0,2,13,1350,1860.94,143.14923076923077,214,1.348148148148148,2,10,1
3988,17871.0,204,1,182,155.9,155.9,10,0.0,3,11,1
3989,17873.0,80,6,986,1624.7800000000002,270.7966666666667,23,6.813953488372093,2,14,1
3990,17874.0,185,7,209,658.26,94.03714285714285,37,1.5217391304347827,3,13,1
3991,17877.0,170,1,98,237.61,237.61,12,0.0,2,13,1
3992,17878.0,43,1,401,379.45,379.45,26,0.0,3,11,1
3993,17879.0,173,1,45,178.51999999999998,178.51999999999998,6,0.0,6,12,1
3994,17880.0,364,1,314,458.92,458.92,26,0.0,4,10,1
3995,17881.0,304,1,32,133.35000000000002,133.35000000000002,8,0.0,1,17,1
3996,17883.0,3,4,374,664.34,166.085,133,1.7234042553191489,4,14,1
3997,17884.0,3,4,817,695.0699999999999,173.76749999999998,107,3.2857142857142856,1,11,1
3998,17885.0,12,1,110,156.34,156.34,50,0.0,6,14,1
3999,17886.0,31,3,469,869.28,289.76,93,2.1584158415841586,1,10,1
4000,17887.0,129,1,30,111.35,111.35,10,0.0,1,17,1
4001,17888.0,18,10,424,515.73,51.573,60,4.346153846153846,4,12,1
4002,17889.0,212,2,77,201.37,100.685,20,5.7894736842105265,4,17,1
4003,17890.0,322,2,402,586.89,293.445,88,0.43333333333333335,0,15,1
4004,17891.0,162,1,393,203.85999999999999,203.85999999999999,34,0.0,3,20,1
4005,17892.0,56,3,109,244.1,81.36666666666666,27,3.6666666666666665,3,12,1
4006,17893.0,225,1,149,107.21,107.21,15,0.0,3,13,1
4007,17894.0,71,8,402,1118.54,139.8175,126,1.5526315789473684,2,13,1
4008,17895.0,44,1,127,95.45,95.45,15,0.0,2,17,1
4009,17896.0,23,1,288,256.32,256.32,2,0.0,2,13,1
4010,17897.0,172,4,216,516.3100000000001,129.07750000000001,100,1.8611111111111112,0,11,1
4011,17898.0,85,2,190,152.06,76.03,27,4.518518518518518,0,17,1
4012,17899.0,159,1,170,154.55,154.55,29,0.0,6,14,1
4013,17900.0,164,4,0,0.0,0.0,3,2.888888888888889,1,12,1
4014,17901.0,29,1,24,110.38,110.38,19,0.0,3,17,1
4015,17904.0,21,2,58,168.32,84.16,33,0.0,4,12,1
4016,17905.0,71,4,406,798.99,199.7475,33,9.4375,2,13,1
4017,17906.0,247,1,26,72.9,72.9,12,0.0,2,17,1
4018,17908.0,373,1,169,232.03,232.03,51,0.0,2,11,1
4019,17911.0,9,1,223,366.23,366.23,39,0.0,2,14,1
4020,17912.0,310,6,182,294.65999999999997,49.10999999999999,35,1.4210526315789473,4,16,1
4021,17913.0,58,2,288,408.65,204.325,55,5.2105263157894735,6,11,1
4022,17914.0,3,1,457,329.36,329.36,72,0.0,1,11,1
4023,17917.0,45,3,184,335.03,111.67666666666666,77,3.4835164835164836,0,16,1
4024,17919.0,88,1,756,1304.04,1304.04,23,0.0,0,13,1
4025,17920.0,4,17,2471,4107.6,241.62352941176474,406,0.5565610859728507,4,14,1
4026,17921.0,64,4,425,820.23,205.0575,114,1.4326241134751774,3,18,1
4027,17924.0,1,13,1141,2894.33,222.64076923076922,27,10.054054054054054,0,10,1
4028,17926.0,133,2,306,397.29,198.645,17,3.5,4,9,1
4029,17928.0,45,2,68,184.46,92.23,22,9.571428571428571,3,18,1
4030,17929.0,11,5,107,834.5,166.9,4,59.4,4,11,1
4031,17930.0,35,5,1594,1740.48,348.096,26,5.368421052631579,3,18,1
4032,17931.0,134,2,249,408.36,204.18,63,1.890625,1,12,1
4033,17932.0,29,3,789,1331.57,443.8566666666666,84,2.044943820224719,3,13,1
4034,17934.0,51,2,478,704.25,352.125,21,0.35,2,10,1
4035,17935.0,138,2,81,142.89,71.445,27,0.1111111111111111,3,11,1
4036,17936.0,5,1,257,380.13,380.13,68,0.0,6,13,1
4037,17937.0,8,7,1754,4301.22,614.46,19,8.428571428571429,6,14,1
4038,17939.0,159,1,40,99.14,99.14,12,0.0,6,12,1
4039,17940.0,49,9,9322,2152.1800000000003,239.13111111111115,5,15.8125,1,9,1
4040,17941.0,130,1,252,304.56,304.56,2,0.0,0,8,1
4041,17942.0,7,1,38,77.50000000000001,77.50000000000001,2,0.0,4,10,1
4042,17946.0,233,2,75,149.57999999999998,74.78999999999999,18,1.368421052631579,2,17,1
4043,17947.0,37,1,168,176.68,176.68,9,0.0,2,13,1
4044,17949.0,1,49,27572,53215.74,1086.0355102040817,28,4.933333333333334,3,11,1
4045,17950.0,72,4,342,472.12,118.03,63,4.126760563380282,3,15,1
4046,17951.0,39,4,610,990.8400000000001,247.71000000000004,18,16.7,0,12,1
4047,17954.0,5,16,2216,2276.78,142.29875,327,0.7625,6,14,1
4048,17955.0,198,4,273,557.3,139.325,14,1.1666666666666667,2,12,1
4049,17957.0,66,1,275,110.72,110.72,30,0.0,1,14,1
4050,17958.0,116,1,84,508.4599999999999,508.4599999999999,7,0.0,0,12,1
4051,17960.0,171,1,41,73.78,73.78,26,0.0,1,14,1
4052,17961.0,21,39,560,1296.44,33.242051282051285,211,1.4153225806451613,3,10,1
4053,17962.0,142,1,127,102.41,102.41,33,0.0,2,14,1
4054,17964.0,31,2,294,463.21,231.605,84,3.515463917525773,1,10,1
4055,17965.0,37,14,1532,2599.19,185.65642857142856,274,1.0246913580246915,4,10,1
4056,17966.0,37,5,2571,1098.43,219.686,53,3.343283582089552,0,15,1
4057,17967.0,371,1,73,112.27,112.27,41,0.0,4,11,1
4058,17968.0,373,1,151,265.1,265.1,74,0.0,2,12,1
4059,17969.0,166,2,152,228.2,114.1,14,15.0,0,13,1
4060,17970.0,211,1,513,562.79,562.79,27,0.0,3,20,1
4061,17972.0,241,1,36,135.19,135.19,30,0.0,1,12,1
4062,17973.0,51,1,176,337.04,337.04,15,0.0,2,10,1
4063,17974.0,24,3,500,703.99,234.66333333333333,143,1.1890243902439024,1,11,1
4064,17975.0,15,14,1547,4384.76,313.19714285714286,188,1.202054794520548,1,12,1
4065,17976.0,372,1,93,321.79,321.79,56,0.0,3,13,1
4066,17977.0,29,1,342,288.14,288.14,19,0.0,3,13,1
4067,17978.0,365,1,499,300.91999999999996,300.91999999999996,12,0.0,3,14,1
4068,17979.0,35,5,377,709.11,141.822,115,1.635036496350365,4,11,1
4069,17980.0,165,3,682,811.45,270.48333333333335,23,6.689655172413793,2,15,1
4070,17984.0,145,1,98,152.68,152.68,48,0.0,6,15,1
4071,17985.0,22,1,171,631.35,631.35,20,0.0,3,14,1
4072,17987.0,185,1,261,198.57,198.57,13,0.0,1,14,1
4073,17988.0,11,8,42,191.17000000000002,23.896250000000002,37,8.289473684210526,0,11,1
4074,17990.0,236,3,414,630.84,210.28,27,4.464285714285714,6,11,1
4075,17991.0,225,2,25,93.35,46.675,4,0.25,3,15,1
4076,17994.0,121,6,471,626.09,104.34833333333334,63,2.0864197530864197,1,11,1
4077,17995.0,281,1,133,76.1,76.1,2,0.0,3,12,1
4078,17997.0,74,12,2075,1520.47,126.70583333333333,133,0.5142857142857142,4,15,1
4079,17999.0,37,2,219,380.39,190.195,87,3.6555555555555554,2,15,1
4080,18001.0,12,2,362,415.13,207.565,56,1.3214285714285714,2,11,1
4081,18004.0,362,1,75,157.92,157.92,32,0.0,6,13,1
4082,18005.0,3,2,86,226.47,113.235,52,0.8461538461538461,1,11,1
4083,18006.0,23,1,220,444.68,444.68,21,0.0,2,16,1
4084,18008.0,70,9,1581,2116.19,235.13222222222223,24,8.551724137931034,1,15,1
4085,18009.0,235,2,123,242.29,121.145,31,0.0,0,13,1
4086,18010.0,256,1,60,174.8,174.8,14,0.0,0,12,1
4087,18011.0,373,1,71,102.78999999999999,102.78999999999999,28,0.0,2,17,1
4088,18013.0,155,2,285,187.29,93.645,31,0.0,3,14,1
4089,18014.0,28,1,65,154.27,154.27,28,0.0,4,15,1
4090,18015.0,4,1,157,120.03,120.03,46,0.0,0,14,1
4091,18016.0,32,5,1027,1477.66,295.53200000000004,90,2.743801652892562,0,14,1
4092,18017.0,81,3,300,523.0,174.33333333333334,1,114.5,0,13,1
4093,18018.0,108,2,55,122.14,61.07,29,3.25,1,17,1
4094,18019.0,51,1,7,38.45,38.45,5,0.0,2,12,1
4095,18022.0,35,1,703,612.72,612.72,141,0.0,4,12,1
4096,18024.0,152,3,148,236.77999999999997,78.92666666666666,21,0.0,6,12,1
4097,18027.0,98,1,78,115.31,115.31,21,0.0,4,10,1
4098,18030.0,4,3,66,220.7,73.56666666666666,8,4.222222222222222,0,13,1
4099,18032.0,334,1,42,73.5,73.5,5,0.0,6,15,1
4100,18033.0,65,1,252,93.82000000000001,93.82000000000001,32,0.0,2,17,1
4101,18034.0,21,2,559,418.68,209.34,99,0.0,4,12,1
4102,18035.0,35,3,584,713.89,237.96333333333334,44,0.16666666666666666,3,17,1
4103,18036.0,32,3,232,403.12,134.37333333333333,77,2.2903225806451615,4,11,1
4104,18037.0,154,6,20,70.02,11.67,19,11.555555555555555,3,16,1
4105,18040.0,19,2,148,357.20000000000005,178.60000000000002,18,12.555555555555555,4,8,1
4106,18041.0,11,22,3749,4075.12,185.23272727272726,285,0.7864923747276689,3,11,1
4107,18042.0,53,1,33,165.04999999999998,165.04999999999998,7,0.0,0,11,1
4108,18043.0,24,3,265,529.29,176.42999999999998,106,3.0,2,12,1
4109,18044.0,4,11,1032,2085.65,189.60454545454547,88,2.8031496062992125,1,11,1
4110,18045.0,45,1,138,178.34,178.34,43,0.0,1,13,1
4111,18048.0,203,2,127,172.29000000000002,86.14500000000001,6,0.0,4,14,1
4112,18050.0,359,1,40,74.4,74.4,5,0.0,2,14,1
4113,18053.0,66,2,301,297.07,148.535,20,0.2,4,9,1
4114,18055.0,7,11,2447,6729.29,611.7536363636364,223,1.0055555555555555,4,12,1
4115,18056.0,288,1,211,363.65,363.65,19,0.0,3,14,1
4116,18058.0,9,1,88,170.16,170.16,3,0.0,2,8,1
4117,18059.0,9,4,253,296.71,74.1775,17,3.0526315789473686,2,14,1
4118,18061.0,21,10,955,2119.41,211.94099999999997,18,7.666666666666667,4,8,1
4119,18062.0,173,3,396,720.52,240.17333333333332,23,6.3076923076923075,1,9,1
4120,18064.0,133,2,384,814.0,407.0,7,17.0,4,16,1
4121,18065.0,5,15,1024,2380.08,158.672,110,2.6204379562043796,2,11,1
4122,18066.0,75,1,108,318.0,318.0,10,0.0,6,15,1
4123,18067.0,40,1,189,396.33,396.33,36,0.0,6,15,1
4124,18069.0,26,7,1293,1994.39,284.91285714285715,334,0.6572052401746725,0,16,1
4125,18071.0,257,2,260,453.0,226.5,23,4.5,3,10,1
4126,18072.0,155,2,48,12.239999999999997,6.119999999999998,19,0.9090909090909091,1,10,1
4127,18073.0,114,13,3088,3786.7400000000002,291.28769230769234,22,1.1857142857142857,2,14,1
4128,18074.0,373,1,190,489.6,489.6,13,0.0,2,9,1
4129,18075.0,23,14,1437,2538.7200000000003,181.33714285714288,97,2.2171052631578947,1,15,1
4130,18077.0,8,11,1839,2584.41,234.94636363636363,101,1.6126126126126126,6,10,1
4131,18078.0,217,2,145,336.13,168.065,27,1.5,4,15,1
4132,18079.0,45,4,7347,3613.15,903.2875,99,1.5819672131147542,4,15,1
4133,18080.0,18,2,642,1231.5,615.75,2,224.0,0,8,1
4134,18081.0,36,3,195,343.45,114.48333333333333,14,6.0625,4,11,1
4135,18082.0,25,1,608,680.84,680.84,62,0.0,0,12,1
4136,18084.0,16,2,311,87.52999999999999,43.76499999999999,2,285.0,2,13,1
4137,18085.0,330,2,265,689.95,344.975,25,1.5357142857142858,3,15,1
4138,18086.0,274,1,106,101.34,101.34,7,0.0,3,13,1
4139,18087.0,144,3,3570,2917.3199999999993,972.4399999999997,6,31.4,0,13,1
4140,18088.0,61,1,107,166.03,166.03,35,0.0,6,13,1
4141,18092.0,2,12,4250,9065.76,755.48,28,4.078651685393258,2,12,1
4142,18093.0,93,5,1381,2083.42,416.684,31,5.648648648648648,3,12,1
4143,18094.0,81,7,2518,3017.3,431.04285714285714,39,3.0434782608695654,0,14,1
4144,18095.0,312,2,419,580.0500000000001,290.02500000000003,20,1.0,1,12,1
4145,18096.0,11,3,788,849.06,283.02,157,0.26666666666666666,3,13,1
4146,18097.0,7,7,1661,2657.45,379.63571428571424,66,3.2735849056603774,4,13,1
4147,18099.0,127,1,149,168.31,168.31,19,0.0,3,15,1
4148,18101.0,11,2,87,222.4,111.2,37,3.3846153846153846,0,13,1
4149,18102.0,0,60,64124,259657.3,4327.621666666667,150,0.8534883720930233,0,11,1
4150,18104.0,37,1,362,754.64,754.64,38,0.0,2,14,1
4151,18105.0,37,1,46,113.48000000000002,113.48000000000002,18,0.0,2,12,1
4152,18106.0,329,1,126,421.9,421.9,33,0.0,4,12,1
4153,18108.0,248,2,82,264.65,132.325,17,0.3333333333333333,2,13,1
4154,18109.0,1,31,4212,7877.27,254.10548387096776,120,0.8177777777777778,6,12,1
4155,18110.0,19,2,65,168.55,84.275,33,0.0,6,12,1
4156,18112.0,12,2,255,352.69,176.345,26,6.16,6,14,1
4157,18114.0,290,1,55,220.1,220.1,28,0.0,1,13,1
4158,18116.0,67,8,819,1399.51,174.93875,229,0.8048780487804879,3,13,1
4159,18117.0,25,1,604,314.4,314.4,67,0.0,0,12,1
4160,18118.0,10,31,2848,5564.63,179.5041935483871,423,0.2835703001579779,4,12,1
4161,18119.0,367,1,124,180.7,180.7,29,0.0,1,11,1
4162,18120.0,214,1,31,111.15,111.15,17,0.0,0,13,1
4163,18121.0,149,2,438,653.3,326.65,28,0.16666666666666666,4,12,1
4164,18122.0,8,6,1215,1791.84,298.64,238,0.4011299435028249,3,13,1
4165,18123.0,24,2,582,574.4399999999999,287.21999999999997,31,0.21212121212121213,1,14,1
4166,18125.0,29,5,799,1130.1,226.01999999999998,164,1.4947916666666667,3,15,1
4167,18126.0,60,1,129,198.58,198.58,51,0.0,0,12,1
4168,18127.0,19,3,187,347.08,115.69333333333333,41,2.533333333333333,6,12,1
4169,18129.0,243,1,48,112.55000000000001,112.55000000000001,13,0.0,6,14,1
4170,18130.0,8,4,817,1045.74,261.435,58,0.7,3,9,1
4171,18135.0,29,5,349,681.9100000000001,136.382,11,8.473684210526315,3,14,1
4172,18136.0,63,4,373,761.83,190.4575,34,6.7368421052631575,0,12,1
4173,18138.0,295,1,38,152.65,152.65,8,0.0,3,14,1
4174,18139.0,17,6,5557,8438.34,1406.39,35,0.006329113924050633,0,14,1
4175,18142.0,151,4,1273,1014.9,253.725,9,3.764705882352941,6,12,1
